"ts_code","symbol","name","area","industry","fullname","market","list_date"
"601698.SH",601698,中国卫通,北京,电信运营,中国卫通集团股份有限公司,主板,20190628
"601699.SH",601699,潞安环能,山西,煤炭开采,山西潞安环保能源开发股份有限公司,主板,20060922
"601702.SH",601702,华峰铝业,上海,铝,上海华峰铝业股份有限公司,主板,20200907
"601717.SH",601717,郑煤机,河南,汽车配件,郑州煤矿机械集团股份有限公司,主板,20100803
"601718.SH",601718,际华集团,北京,服饰,际华集团股份有限公司,主板,20100816
"601727.SH",601727,上海电气,上海,电气设备,上海电气集团股份有限公司,主板,20081205
"601728.SH",601728,中国电信,北京,电信运营,中国电信股份有限公司,主板,20210820
"601766.SH",601766,中国中车,北京,运输设备,中国中车股份有限公司,主板,20080818
"601777.SH",601777,力帆科技,重庆,摩托车,力帆科技(集团)股份有限公司,主板,20101125
"601778.SH",601778,晶科科技,江西,新型电力,晶科电力科技股份有限公司,主板,20200519
"601788.SH",601788,光大证券,上海,证券,光大证券股份有限公司,主板,20090818
"601789.SH",601789,宁波建工,浙江,建筑工程,宁波建工股份有限公司,主板,20110816
"601798.SH",601798,蓝科高新,甘肃,化工机械,甘肃蓝科石化高新装备股份有限公司,主板,20110622
"601799.SH",601799,星宇股份,江苏,汽车配件,常州星宇车灯股份有限公司,主板,20110201
"601800.SH",601800,中国交建,北京,建筑工程,中国交通建设股份有限公司,主板,20120309
"601801.SH",601801,皖新传媒,安徽,出版业,安徽新华传媒股份有限公司,主板,20100118
"601808.SH",601808,中海油服,天津,石油开采,中海油田服务股份有限公司,主板,20070928
"601811.SH",601811,新华文轩,四川,出版业,新华文轩出版传媒股份有限公司,主板,20160808
"601816.SH",601816,京沪高铁,北京,铁路,京沪高速铁路股份有限公司,主板,20200116
"601818.SH",601818,光大银行,北京,银行,中国光大银行股份有限公司,主板,20100818
"601825.SH",601825,沪农商行,上海,银行,上海农村商业银行股份有限公司,主板,20210819
"601827.SH",601827,三峰环境,重庆,环境保护,重庆三峰环境集团股份有限公司,主板,20200605
"601838.SH",601838,成都银行,四川,银行,成都银行股份有限公司,主板,20180131
"601857.SH",601857,中国石油,北京,石油开采,中国石油天然气股份有限公司,主板,20071105
"601858.SH",601858,中国科传,北京,出版业,中国科技出版传媒股份有限公司,主板,20170118
"601860.SH",601860,紫金银行,江苏,银行,江苏紫金农村商业银行股份有限公司,主板,20190103
"601865.SH",601865,福莱特,浙江,玻璃,福莱特玻璃集团股份有限公司,主板,20190215
"601866.SH",601866,中远海发,上海,水运,中远海运发展股份有限公司,主板,20071212
"601868.SH",601868,中国能建,北京,建筑工程,中国能源建设股份有限公司,主板,20210928
"601869.SH",601869,长飞光纤,湖北,通信设备,长飞光纤光缆股份有限公司,主板,20180720
"601872.SH",601872,招商轮船,上海,水运,招商局能源运输股份有限公司,主板,20061201
"601877.SH",601877,正泰电器,浙江,电气设备,浙江正泰电器股份有限公司,主板,20100121
"601878.SH",601878,浙商证券,浙江,证券,浙商证券股份有限公司,主板,20170626
"601880.SH",601880,辽港股份,辽宁,港口,辽宁港口股份有限公司,主板,20101206
"601881.SH",601881,中国银河,北京,证券,中国银河证券股份有限公司,主板,20170123
"601882.SH",601882,海天精工,浙江,机床制造,宁波海天精工股份有限公司,主板,20161107
"601886.SH",601886,江河集团,北京,装修装饰,江河创建集团股份有限公司,主板,20110818
"601888.SH",601888,中国中免,北京,旅游服务,中国旅游集团中免股份有限公司,主板,20091015
"601890.SH",601890,亚星锚链,江苏,船舶,江苏亚星锚链股份有限公司,主板,20101228
"601898.SH",601898,中煤能源,北京,煤炭开采,中国中煤能源股份有限公司,主板,20080201
"601899.SH",601899,紫金矿业,福建,铜,紫金矿业集团股份有限公司,主板,20080425
"601900.SH",601900,南方传媒,广东,出版业,南方出版传媒股份有限公司,主板,20160215
"601901.SH",601901,方正证券,湖南,证券,方正证券股份有限公司,主板,20110810
"601908.SH",601908,京运通,北京,新型电力,北京京运通科技股份有限公司,主板,20110908
"601916.SH",601916,浙商银行,浙江,银行,浙商银行股份有限公司,主板,20191126
"601918.SH",601918,新集能源,安徽,煤炭开采,中煤新集能源股份有限公司,主板,20071219
"601919.SH",601919,中远海控,天津,水运,中远海运控股股份有限公司,主板,20070626
"601921.SH",601921,浙版传媒,浙江,出版业,浙江出版传媒股份有限公司,主板,20210723
"601928.SH",601928,凤凰传媒,江苏,出版业,江苏凤凰出版传媒股份有限公司,主板,20111130
"601929.SH",601929,吉视传媒,吉林,影视音像,吉视传媒股份有限公司,主板,20120223
"601933.SH",601933,永辉超市,福建,超市连锁,永辉超市股份有限公司,主板,20101215
"601939.SH",601939,建设银行,北京,银行,中国建设银行股份有限公司,主板,20070925
"601949.SH",601949,中国出版,北京,出版业,中国出版传媒股份有限公司,主板,20170821
"601952.SH",601952,苏垦农发,江苏,种植业,江苏省农垦农业发展股份有限公司,主板,20170515
"601956.SH",601956,东贝集团,湖北,家用电器,湖北东贝机电集团股份有限公司,主板,20201225
"601958.SH",601958,金钼股份,陕西,小金属,金堆城钼业股份有限公司,主板,20080417
"601963.SH",601963,重庆银行,重庆,银行,重庆银行股份有限公司,主板,20210205
"601965.SH",601965,中国汽研,重庆,汽车服务,中国汽车工程研究院股份有限公司,主板,20120611
"601966.SH",601966,玲珑轮胎,山东,汽车配件,山东玲珑轮胎股份有限公司,主板,20160706
"601968.SH",601968,宝钢包装,上海,广告包装,上海宝钢包装股份有限公司,主板,20150611
"601969.SH",601969,海南矿业,海南,普钢,海南矿业股份有限公司,主板,20141209
"601975.SH",601975,招商南油,江苏,水运,招商局南京油运股份有限公司,主板,20190108
"601985.SH",601985,中国核电,北京,新型电力,中国核能电力股份有限公司,主板,20150610
"601988.SH",601988,中国银行,北京,银行,中国银行股份有限公司,主板,20060705
"601989.SH",601989,中国重工,北京,船舶,中国船舶重工股份有限公司,主板,20091216
"601990.SH",601990,南京证券,江苏,证券,南京证券股份有限公司,主板,20180613
"601991.SH",601991,大唐发电,北京,火力发电,大唐国际发电股份有限公司,主板,20061220
"601992.SH",601992,金隅集团,北京,水泥,北京金隅集团股份有限公司,主板,20110301
"601995.SH",601995,中金公司,北京,证券,中国国际金融股份有限公司,主板,20201102
"601996.SH",601996,丰林集团,广西,家居用品,广西丰林木业集团股份有限公司,主板,20110929
"601997.SH",601997,贵阳银行,贵州,银行,贵阳银行股份有限公司,主板,20160816
"601998.SH",601998,中信银行,北京,银行,中信银行股份有限公司,主板,20070427
"601999.SH",601999,出版传媒,辽宁,出版业,北方联合出版传媒(集团)股份有限公司,主板,20071221
"603000.SH",603000,人民网,北京,互联网,人民网股份有限公司,主板,20120427
"603001.SH",603001,奥康国际,浙江,服饰,浙江奥康鞋业股份有限公司,主板,20120426
"603002.SH",603002,宏昌电子,广东,化工原料,宏昌电子材料股份有限公司,主板,20120518
"603003.SH",603003,龙宇股份,上海,石油贸易,上海龙宇数据股份有限公司,主板,20120817
"603005.SH",603005,晶方科技,江苏,半导体,苏州晶方半导体科技股份有限公司,主板,20140210
"603006.SH",603006,联明股份,上海,汽车配件,上海联明机械股份有限公司,主板,20140630
"603007.SH",603007,ST花王,江苏,建筑工程,花王生态工程股份有限公司,主板,20160826
"603008.SH",603008,喜临门,浙江,家居用品,喜临门家具股份有限公司,主板,20120717
"603009.SH",603009,北特科技,上海,汽车配件,上海北特科技股份有限公司,主板,20140718
"603011.SH",603011,合锻智能,安徽,机床制造,合肥合锻智能制造股份有限公司,主板,20141107
"603012.SH",603012,创力集团,上海,专用机械,上海创力集团股份有限公司,主板,20150320
"603013.SH",603013,亚普股份,江苏,汽车配件,亚普汽车部件股份有限公司,主板,20180509
"603015.SH",603015,弘讯科技,浙江,电气设备,宁波弘讯科技股份有限公司,主板,20150303
"603016.SH",603016,新宏泰,江苏,电气设备,无锡新宏泰电器科技股份有限公司,主板,20160701
"603017.SH",603017,中衡设计,江苏,建筑工程,中衡设计集团股份有限公司,主板,20141231
"603018.SH",603018,华设集团,江苏,建筑工程,华设设计集团股份有限公司,主板,20141013
"603019.SH",603019,中科曙光,天津,IT设备,曙光信息产业股份有限公司,主板,20141106
"603020.SH",603020,爱普股份,上海,食品,爱普香料集团股份有限公司,主板,20150325
"603022.SH",603022,新通联,上海,广告包装,上海新通联包装股份有限公司,主板,20150518
"603023.SH",603023,威帝股份,黑龙江,汽车配件,哈尔滨威帝电子股份有限公司,主板,20150527
"603025.SH",603025,大豪科技,北京,纺织机械,北京大豪科技股份有限公司,主板,20150422
"603026.SH",603026,胜华新材,山东,化工原料,胜华新材料集团股份有限公司,主板,20150529
"603027.SH",603027,千禾味业,四川,食品,千禾味业食品股份有限公司,主板,20160307
"603028.SH",603028,赛福天,江苏,钢加工,江苏赛福天钢索股份有限公司,主板,20160331
"603030.SH",603030,全筑股份,上海,装修装饰,上海全筑控股集团股份有限公司,主板,20150320
"603031.SH",603031,安孚科技,安徽,超市连锁,安徽安孚电池科技股份有限公司,主板,20160822
"603033.SH",603033,三维股份,浙江,橡胶,三维控股集团股份有限公司,主板,20161207
"603035.SH",603035,常熟汽饰,江苏,汽车配件,江苏常熟汽饰集团股份有限公司,主板,20170105
"603036.SH",603036,如通股份,江苏,专用机械,江苏如通石油机械股份有限公司,主板,20161209
"603037.SH",603037,凯众股份,上海,汽车配件,上海凯众材料科技股份有限公司,主板,20170120
"603038.SH",603038,华立股份,广东,家居用品,东莞市华立实业股份有限公司,主板,20170116
"603040.SH",603040,新坐标,浙江,汽车配件,杭州新坐标科技股份有限公司,主板,20170209
"603041.SH",603041,美思德,江苏,化工原料,江苏美思德化学股份有限公司,主板,20170330
"603042.SH",603042,华脉科技,江苏,通信设备,南京华脉科技股份有限公司,主板,20170602
"603043.SH",603043,广州酒家,广东,食品,广州酒家集团股份有限公司,主板,20170627
"603048.SH",603048,浙江黎明,浙江,汽车配件,浙江黎明智造股份有限公司,主板,20211116
"603050.SH",603050,科林电气,河北,电气设备,石家庄科林电气股份有限公司,主板,20170414
"603053.SH",603053,成都燃气,四川,供气供热,成都燃气集团股份有限公司,主板,20191217
"603055.SH",603055,台华新材,浙江,纺织,浙江台华新材料股份有限公司,主板,20170921
"603058.SH",603058,永吉股份,贵州,广告包装,贵州永吉印务股份有限公司,主板,20161223
"603059.SH",603059,倍加洁,江苏,日用化工,倍加洁集团股份有限公司,主板,20180302
"603060.SH",603060,国检集团,北京,建筑工程,中国国检测试控股集团股份有限公司,主板,20161109
"603063.SH",603063,禾望电气,深圳,电气设备,深圳市禾望电气股份有限公司,主板,20170728
"603067.SH",603067,振华股份,湖北,化工原料,湖北振华化学股份有限公司,主板,20160913
"603068.SH",603068,博通集成,上海,半导体,博通集成电路(上海)股份有限公司,主板,20190415
"603071.SH",603071,物产环能,浙江,批发业,浙江物产环保能源股份有限公司,主板,20211216
"603076.SH",603076,乐惠国际,浙江,专用机械,宁波乐惠国际工程装备股份有限公司,主板,20171113
"603077.SH",603077,和邦生物,四川,化工原料,四川和邦生物科技股份有限公司,主板,20120731
"603078.SH",603078,江化微,江苏,半导体,江阴江化微电子材料股份有限公司,主板,20170410
"603079.SH",603079,圣达生物,浙江,食品,浙江圣达生物药业股份有限公司,主板,20170823
"603080.SH",603080,新疆火炬,新疆,供气供热,新疆火炬燃气股份有限公司,主板,20180103
"603081.SH",603081,大丰实业,浙江,专用机械,浙江大丰实业股份有限公司,主板,20170420
"603083.SH",603083,剑桥科技,上海,通信设备,上海剑桥科技股份有限公司,主板,20171110
"603085.SH",603085,天成自控,浙江,汽车配件,浙江天成自控股份有限公司,主板,20150630
"603086.SH",603086,先达股份,山东,农药化肥,山东先达农化股份有限公司,主板,20170511
"603087.SH",603087,甘李药业,北京,生物制药,甘李药业股份有限公司,主板,20200629
"603088.SH",603088,宁波精达,浙江,机床制造,宁波精达成形装备股份有限公司,主板,20141111
"603089.SH",603089,正裕工业,浙江,汽车配件,浙江正裕工业股份有限公司,主板,20170126
"603090.SH",603090,宏盛股份,江苏,专用机械,无锡宏盛换热器制造股份有限公司,主板,20160831
"603093.SH",603093,南华期货,浙江,多元金融,南华期货股份有限公司,主板,20190830
"603095.SH",603095,越剑智能,浙江,纺织机械,浙江越剑智能装备股份有限公司,主板,20200415
"603096.SH",603096,新经典,天津,出版业,新经典文化股份有限公司,主板,20170425
"603098.SH",603098,森特股份,北京,装修装饰,森特士兴集团股份有限公司,主板,20161216
"603099.SH",603099,长白山,吉林,旅游景点,长白山旅游股份有限公司,主板,20140822
"603100.SH",603100,川仪股份,重庆,电器仪表,重庆川仪自动化股份有限公司,主板,20140805
"603101.SH",603101,汇嘉时代,新疆,百货,新疆汇嘉时代百货股份有限公司,主板,20160506
"603103.SH",603103,横店影视,浙江,影视音像,横店影视股份有限公司,主板,20171012
"603105.SH",603105,芯能科技,浙江,电气设备,浙江芯能光伏科技股份有限公司,主板,20180709
